rollrate,pitchrate,yawrate,ax,ay,az,beta,yawrate_noise,ax_noise,ay_noise,vx,vy,vz,betarate,pitch,roll,yaw
0.0040374,0.0010384,-0.19847,0.3843,-4.844,0.044962,0.015966,-0.20255,0.38022,-4.848,24.163,0.38041,0.16423,-0.0022451,-0.00033408,-0.016177,-7.1292
0.0037381,0.00079704,-0.19771,0.3842,-4.8395,0.059372,0.01594,-0.34158,0.24033,-4.9834,24.166,0.37988,0.16475,-0.0028098,-0.00035697,-0.016138,-7.1311
0.0034415,0.00063416,-0.19691,0.38547,-4.8277,0.067246,0.015911,0.68546,1.2678,-3.9454,24.169,0.37924,0.16539,-0.0030958,-0.0003817,-0.016101,-7.1331
0.0032109,0.0005991,-0.19606,0.38573,-4.817,0.064601,0.015878,0.095175,0.67697,-4.5258,24.172,0.37852,0.16606,-0.003461,-0.00040726,-0.016067,-7.1351
0.0030442,0.00071125,-0.1952,0.38596,-4.8083,0.058801,0.015841,-0.80787,-0.22671,-5.4209,24.176,0.3777,0.16667,-0.0039258,-0.00043223,-0.016035,-7.137
0.0029125,0.00094654,-0.19435,0.38591,-4.8017,0.053941,0.015799,0.10319,0.68345,-4.5041,24.179,0.37676,0.16724,-0.0044674,-0.00045523,-0.016004,-7.139
0.002795,0.0012601,-0.19354,0.38561,-4.7962,0.051409,0.015751,-0.64243,-0.06328,-5.2451,24.182,0.37568,0.16776,-0.0050254,-0.00047525,-0.015975,-7.1409
0.0026804,0.0016066,-0.19277,0.38514,-4.7908,0.051029,0.015698,0.71119,1.2891,-3.8868,24.185,0.37447,0.16827,-0.0055283,-0.00049176,-0.015947,-7.1429
0.0025632,0.0019503,-0.19207,0.38446,-4.7849,0.052025,0.015641,-0.0035169,0.57302,-4.5963,24.188,0.37315,0.16878,-0.0059445,-0.00050462,-0.01592,-7.1448
0.0024461,0.0022677,-0.19143,0.3838,-4.7785,0.053496,0.015579,0.66867,1.2439,-3.9184,24.191,0.37173,0.16931,-0.006292,-0.000514,-0.015893,-7.1467
0.0023294,0.0025452,-0.19086,0.38316,-4.7717,0.054915,0.015515,-0.6083,-0.034284,-5.1892,24.194,0.37024,0.16985,-0.0065476,-0.00052025,-0.015869,-7.1486
0.0022106,0.0027791,-0.19035,0.38257,-4.765,0.056163,0.015448,0.43438,1.0073,-4.1403,24.197,0.36869,0.17041,-0.0067477,-0.00052382,-0.015845,-7.1505
0.0020871,0.0029715,-0.18989,0.38203,-4.7585,0.057465,0.01538,-0.33427,0.23765,-4.9029,24.201,0.3671,0.17098,-0.0068976,-0.00052514,-0.015822,-7.1524
0.0019565,0.0031268,-0.1895,0.38177,-4.7519,0.058787,0.015311,0.23768,0.80895,-4.3247,24.204,0.36548,0.17156,-0.0069885,-0.00052461,-0.015801,-7.1543
0.0018476,0.0032069,-0.1892,0.37939,-4.7396,0.050963,0.015242,1.0659,1.6345,-3.4845,24.207,0.36388,0.17212,-0.0067234,-0.00052273,-0.015781,-7.1562
0.0018104,0.0030975,-0.18904,0.3782,-4.7288,0.037168,0.015176,0.18214,0.74938,-4.3577,24.21,0.36234,0.17256,-0.0064009,-0.00052085,-0.015762,-7.1581
0.0018215,0.0027921,-0.18898,0.37787,-4.7214,0.026241,0.015114,0.52887,1.0957,-4.0036,24.213,0.36087,0.17287,-0.0061248,-0.00052103,-0.015743,-7.16
0.0018345,0.002343,-0.18899,0.37784,-4.7173,0.020238,0.015054,0.082792,0.64963,-4.4455,24.216,0.35946,0.1731,-0.0059163,-0.000525,-0.015724,-7.1619
0.0018042,0.0018128,-0.18907,0.37784,-4.7162,0.019139,0.014995,-0.58911,-0.022197,-5.1162,24.219,0.35809,0.17329,-0.0057808,-0.00053388,-0.015704,-7.1638
0.001695,0.001259,-0.18918,0.37784,-4.7173,0.022144,0.014938,-0.35737,0.20964,-4.8855,24.222,0.35675,0.1735,-0.0057063,-0.00054821,-0.015686,-7.1657
0.0015113,0.00073694,-0.18931,0.37844,-4.7158,0.024364,0.014882,-0.41422,0.15353,-4.9408,24.225,0.35544,0.17373,-0.0055059,-0.00056796,-0.015669,-7.1676
0.0012793,0.00032562,-0.18943,0.37849,-4.7167,0.022596,0.014828,0.62667,1.1946,-3.9006,24.229,0.35417,0.17397,-0.005398,-0.00059242,-0.015654,-7.1694
0.00098387,7.32E-05,-0.18956,0.37833,-4.7203,0.02055,0.014774,-0.63352,-0.065637,-5.1643,24.232,0.35291,0.17418,-0.0054033,-0.00062022,-0.015641,-7.1713
0.00060789,-1.49E-05,-0.1897,0.37786,-4.7262,0.020115,0.014719,1.0291,1.5966,-3.5074,24.235,0.35165,0.17439,-0.0054874,-0.00064971,-0.015632,-7.1732
0.00014173,4.52E-05,-0.18987,0.37709,-4.7339,0.021831,0.014664,0.029955,0.59692,-4.5141,24.238,0.35035,0.17459,-0.005607,-0.00067933,-0.015627,-7.1751
-0.00041412,0.00022782,-0.1901,0.37603,-4.7427,0.025023,0.014607,-0.90771,-0.34159,-5.4604,24.241,0.34903,0.17483,-0.0057242,-0.00070774,-0.015627,-7.177
-0.0010522,0.00050481,-0.19038,0.37473,-4.7525,0.028785,0.014549,0.89881,1.4639,-3.6633,24.244,0.34769,0.1751,-0.0058113,-0.00073388,-0.015633,-7.1789
-0.0017584,0.00085035,-0.19074,0.37328,-4.7629,0.032344,0.014491,-1.0362,-0.47223,-5.6084,24.247,0.34633,0.1754,-0.0058491,-0.00075695,-0.015645,-7.1808
-0.0025119,0.0012421,-0.19118,0.37173,-4.7735,0.035231,0.014433,-0.11371,0.4492,-4.696,24.25,0.34496,0.17574,-0.005808,-0.00077641,-0.015665,-7.1828
-0.0032927,0.0016615,-0.19172,0.37014,-4.7844,0.037279,0.014375,0.071808,0.63367,-4.5209,24.253,0.34362,0.1761,-0.0056868,-0.00079193,-0.015693,-7.1847
-0.0040828,0.0020938,-0.19234,0.36851,-4.7958,0.038576,0.014319,-0.6076,-0.046742,-5.211,24.256,0.34231,0.17648,-0.0054878,-0.00080332,-0.015728,-7.1866
-0.0048669,0.0025269,-0.19306,0.36696,-4.8071,0.039097,0.014266,0.013695,0.57372,-4.6004,24.259,0.34106,0.17687,-0.0051916,-0.00081056,-0.015771,-7.1885
-0.0056017,0.002917,-0.19391,0.36403,-4.8146,0.032405,0.014217,0.40608,0.96402,-4.2146,24.262,0.33991,0.17724,-0.0045992,-0.00081382,-0.015822,-7.1904
-0.0062429,0.0031747,-0.1949,0.3619,-4.8234,0.021389,0.014174,-0.29452,0.26227,-4.9231,24.265,0.33891,0.17751,-0.0039229,-0.00081405,-0.01588,-7.1924
-0.0068006,0.0032853,-0.19601,0.36039,-4.8346,0.011641,0.014139,-0.18218,0.37421,-4.8208,24.268,0.33807,0.17767,-0.0032238,-0.00081273,-0.015943,-7.1943
-0.0073001,0.0032749,-0.19723,0.3591,-4.8482,0.0048816,0.01411,0.093193,0.64952,-4.5578,24.271,0.3374,0.17775,-0.0025278,-0.00081126,-0.016012,-7.1963
-0.0077663,0.0031796,-0.19853,0.3579,-4.864,0.001263,0.014088,0.27168,0.82811,-4.3938,24.274,0.33689,0.17778,-0.0018402,-0.00081069,-0.016086,-7.1983
-0.0082223,0.0030355,-0.19991,0.35634,-4.8824,0.00063044,0.014073,0.29436,0.85061,-4.3881,24.277,0.33654,0.17779,-0.0011906,-0.00081172,-0.016164,-7.2003
-0.0087053,0.0028651,-0.20135,0.35501,-4.9038,0.0049698,0.014065,-0.10911,0.44725,-4.8115,24.28,0.33634,0.17781,-0.00060533,-0.00081471,-0.016247,-7.2023
-0.0092223,0.0026771,-0.20284,0.35368,-4.9245,0.011709,0.014062,-0.31529,0.24123,-5.0369,24.283,0.33629,0.17789,4.79E-05,-0.00081992,-0.016335,-7.2043
-0.0097468,0.0024982,-0.20436,0.35241,-4.9446,0.017286,0.014066,-0.45186,0.10491,-5.1921,24.286,0.33641,0.17804,0.00076656,-0.00082741,-0.016428,-7.2063
-0.010256,0.0023616,-0.20589,0.35125,-4.9644,0.020317,0.014078,-0.88527,-0.32812,-5.6437,24.288,0.3367,0.17823,0.0015101,-0.00083697,-0.016527,-7.2084
-0.010732,0.0022952,-0.20743,0.35016,-4.9843,0.020799,0.014097,0.25683,0.81442,-4.5201,24.291,0.33718,0.17844,0.0022549,-0.00084801,-0.01663,-7.2105
-0.011161,0.0023164,-0.20896,0.3491,-5.004,0.019255,0.014123,-0.68847,-0.13041,-5.4835,24.294,0.33783,0.17864,0.0030107,-0.00085977,-0.016738,-7.2125
-0.011534,0.0024308,-0.21049,0.34806,-5.024,0.016389,0.014157,-1.2969,-0.73831,-6.1104,24.297,0.33866,0.17882,0.003745,-0.00087133,-0.016849,-7.2146
-0.011848,0.0026349,-0.21201,0.34696,-5.0444,0.012638,0.014198,-0.58719,-0.028209,-5.4196,24.3,0.33967,0.17896,0.0044642,-0.00088179,-0.016965,-7.2168
-0.012105,0.0029196,-0.21353,0.34584,-5.0652,0.0082105,0.014247,0.010779,0.57015,-4.8409,24.302,0.34085,0.17907,0.0051597,-0.00089031,-0.017082,-7.2189
-0.01231,0.003273,-0.21505,0.3447,-5.0864,0.0032475,0.014302,-0.070942,0.4888,-4.9423,24.305,0.34219,0.17913,0.0058412,-0.00089613,-0.017203,-7.221
-0.012468,0.0036827,-0.21656,0.3436,-5.108,-0.0022117,0.014364,0.37758,0.93774,-4.5138,24.308,0.3437,0.17913,0.0065045,-0.00089866,-0.017325,-7.2232
-0.012591,0.0041385,-0.21808,0.34261,-5.1313,-0.0073178,0.014432,-0.49385,0.066843,-5.4071,24.31,0.34536,0.17908,0.0070945,-0.00089738,-0.017448,-7.2254
-0.01271,0.0046593,-0.21958,0.34193,-5.1559,-0.0090771,0.014506,-1.0516,-0.49008,-5.9879,24.313,0.34715,0.179,0.0076114,-0.00089178,-0.017573,-7.2276
-0.012818,0.0052509,-0.22107,0.34053,-5.1789,-0.012431,0.014585,-0.33131,0.23029,-5.2891,24.316,0.34908,0.17889,0.0081949,-0.00088113,-0.017698,-7.2298
-0.012893,0.0058733,-0.22257,0.33898,-5.2005,-0.019178,0.01467,0.51057,1.0721,-4.4674,24.318,0.35115,0.17874,0.0088438,-0.00086492,-0.017825,-7.232
-0.012914,0.0064823,-0.22408,0.33743,-5.2214,-0.028982,0.014762,-0.71658,-0.15507,-5.7139,24.321,0.35339,0.1785,0.0095456,-0.00084307,-0.017952,-7.2342
-0.012875,0.0070429,-0.22562,0.33602,-5.242,-0.040688,0.014861,-0.29447,0.26717,-5.3108,24.323,0.3558,0.17815,0.01028,-0.00081591,-0.018079,-7.2365
-0.012788,0.0075316,-0.22719,0.33375,-5.266,-0.052292,0.014968,-0.74568,-0.18473,-5.7844,24.326,0.35838,0.17769,0.0109,-0.00078406,-0.018206,-7.2387
-0.012735,0.0079055,-0.22882,0.33205,-5.2944,-0.055342,0.015079,-0.57041,-0.0095427,-5.636,24.329,0.36109,0.17714,0.011403,-0.0007484,-0.018332,-7.241
-0.012742,0.0081065,-0.2305,0.33039,-5.3213,-0.052862,0.015196,0.29472,0.85561,-4.7961,24.331,0.36393,0.1766,0.011986,-0.00071045,-0.018457,-7.2433
-0.012775,0.0081319,-0.23221,0.3289,-5.3461,-0.050324,0.01532,-0.097787,0.46332,-5.2117,24.333,0.36693,0.17608,0.012702,-0.00067198,-0.018583,-7.2456
-0.012806,0.0080168,-0.23393,0.32786,-5.3697,-0.050131,0.015451,0.43054,0.99232,-4.7052,24.336,0.37011,0.17558,0.013465,-0.0006346,-0.01871,-7.2479
-0.012814,0.0078085,-0.23562,0.32724,-5.393,-0.052358,0.01559,-0.28687,0.27598,-5.4442,24.338,0.37348,0.17507,0.014218,-0.0005995,-0.018836,-7.2503
-0.012792,0.007553,-0.23726,0.3268,-5.4164,-0.055881,0.015735,-0.70042,-0.13636,-5.8796,24.341,0.37703,0.17453,0.014921,-0.00056737,-0.018963,-7.2527
-0.012738,0.0072865,-0.23886,0.32648,-5.4402,-0.059821,0.015888,0.0084463,0.57379,-5.1929,24.343,0.38074,0.17395,0.015553,-0.00053848,-0.019089,-7.255
-0.012657,0.0070343,-0.24038,0.32633,-5.4644,-0.063319,0.016047,-1.1454,-0.57871,-6.3695,24.345,0.38459,0.17334,0.016093,-0.0005128,-0.019215,-7.2574
-0.012555,0.0068118,-0.24183,0.32613,-5.4886,-0.066302,0.01621,0.016199,0.58417,-5.2305,24.348,0.38857,0.17269,0.016568,-0.00049009,-0.01934,-7.2599
-0.012432,0.006626,-0.24321,0.32596,-5.5128,-0.068751,0.016378,-0.21172,0.35745,-5.4813,24.35,0.39265,0.17201,0.016962,-0.00047,-0.019464,-7.2623
-0.01229,0.0064806,-0.24451,0.32579,-5.5368,-0.070681,0.016549,0.64745,1.2177,-4.6448,24.352,0.39683,0.17132,0.017289,-0.00045213,-0.019586,-7.2647
-0.012146,0.0063824,-0.24571,0.32658,-5.5642,-0.069281,0.016723,0.10895,0.68124,-5.2096,24.355,0.40106,0.17061,0.017366,-0.00043604,-0.019707,-7.2672
-0.012084,0.0064266,-0.24676,0.32786,-5.5946,-0.057172,0.016896,1.0286,1.6032,-4.3193,24.357,0.40528,0.16997,0.01716,-0.00042085,-0.019827,-7.2696
-0.012091,0.0066754,-0.24765,0.32766,-5.6221,-0.045163,0.017066,0.53346,1.1088,-4.841,24.359,0.40945,0.16946,0.016944,-0.00040468,-0.019947,-7.2721
-0.012118,0.0070927,-0.24844,0.32689,-5.6462,-0.037663,0.017235,-0.3926,0.18273,-5.7904,24.361,0.41357,0.16905,0.016763,-0.00038559,-0.020067,-7.2746
-0.012118,0.0076159,-0.24915,0.32596,-5.6674,-0.035296,0.017401,-0.29095,0.28415,-5.7093,24.364,0.41766,0.16869,0.016629,-0.0003622,-0.020187,-7.2771
-0.012052,0.0081839,-0.24979,0.32507,-5.6861,-0.037254,0.017567,-0.10815,0.46672,-5.5444,24.366,0.42172,0.16833,0.016551,-0.00033374,-0.020308,-7.2796
-0.011895,0.0087464,-0.25041,0.32409,-5.703,-0.042501,0.017733,-0.27212,0.30239,-5.7247,24.368,0.42577,0.16794,0.016517,-0.00030002,-0.020427,-7.2821
-0.011662,0.0092577,-0.25102,0.32306,-5.7218,-0.04747,0.017897,-0.10028,0.4738,-5.5711,24.37,0.42979,0.16749,0.016392,-0.00026131,-0.020544,-7.2846
-0.01138,0.0096661,-0.25164,0.32228,-5.7397,-0.050355,0.01806,-0.076744,0.49718,-5.5648,24.372,0.43379,0.167,0.016308,-0.00021838,-0.020658,-7.2871
-0.011052,0.0099431,-0.25227,0.32161,-5.7565,-0.052881,0.018223,0.052776,0.62665,-5.4514,24.374,0.43777,0.16648,0.016281,-0.00017243,-0.02077,-7.2896
-0.010681,0.010084,-0.25291,0.32118,-5.7726,-0.055629,0.018386,-0.3084,0.26568,-5.8281,24.377,0.44175,0.16594,0.016281,-0.0001248,-0.020878,-7.2921
-0.010274,0.0101,-0.25354,0.32097,-5.7884,-0.058623,0.018549,-0.31671,0.25779,-5.8516,24.379,0.44573,0.16537,0.016283,-7.68E-05,-0.020983,-7.2947
-0.0098435,0.010012,-0.25415,0.32094,-5.8041,-0.061591,0.018712,0.10927,0.68436,-5.4406,24.381,0.44971,0.16477,0.01627,-2.96E-05,-0.021083,-7.2972
-0.0094009,0.0098429,-0.25473,0.32107,-5.8194,-0.064188,0.018874,-0.35689,0.21891,-5.9216,24.383,0.45369,0.16414,0.016236,1.60E-05,-0.02118,-7.2998
-0.0089502,0.0096124,-0.25528,0.32131,-5.834,-0.066063,0.019037,-0.58104,-0.0044509,-6.1598,24.385,0.45766,0.16348,0.016203,5.92E-05,-0.021271,-7.3023
-0.0084982,0.0093405,-0.2558,0.32164,-5.8485,-0.067046,0.019198,-0.58864,-0.011197,-6.1813,24.387,0.46162,0.16282,0.016136,9.95E-05,-0.021359,-7.3049
-0.008051,0.009043,-0.25627,0.32204,-5.8626,-0.067215,0.019359,-0.10232,0.47599,-5.7086,24.389,0.46556,0.16215,0.016038,0.00013658,-0.021442,-7.3074
-0.0076111,0.0087323,-0.25669,0.3225,-5.876,-0.066714,0.019519,0.15262,0.73181,-5.4667,24.391,0.46947,0.16148,0.015911,0.00017035,-0.021521,-7.31
-0.0071799,0.0084184,-0.25705,0.32318,-5.8895,-0.06532,0.019677,0.12405,0.70428,-5.5084,24.393,0.47336,0.16081,0.01572,0.0002007,-0.021595,-7.3126
-0.0067874,0.0081361,-0.25731,0.32466,-5.9047,-0.059101,0.019832,-0.23416,0.34781,-5.8815,24.395,0.47717,0.16019,0.015355,0.00022778,-0.021665,-7.3151
-0.0064395,0.0079337,-0.25746,0.32561,-5.9181,-0.050921,0.019984,0.32641,0.90949,-5.3342,24.397,0.4809,0.15964,0.014959,0.00025218,-0.021732,-7.3177
-0.0061154,0.0078185,-0.25751,0.32633,-5.9292,-0.043285,0.020131,0.1315,0.71534,-5.5402,24.399,0.48453,0.15917,0.014556,0.00027482,-0.021796,-7.3203
-0.0057905,0.0077792,-0.25746,0.32695,-5.938,-0.037048,0.020275,-1.5318,-0.94738,-7.2123,24.401,0.48807,0.15877,0.014156,0.00029653,-0.021856,-7.3229
-0.0054428,0.007798,-0.25731,0.32758,-5.9444,-0.03246,0.020414,-0.46621,0.11868,-6.1533,24.403,0.49151,0.15842,0.013761,0.00031804,-0.021913,-7.3254
-0.0050549,0.0078555,-0.25708,0.32824,-5.9488,-0.029483,0.02055,-0.80599,-0.22067,-6.4977,24.405,0.49485,0.15811,0.013369,0.00033983,-0.021966,-7.328
-0.0046105,0.007934,-0.25677,0.32917,-5.9501,-0.028555,0.020682,-0.15134,0.4346,-5.8447,24.407,0.49811,0.15783,0.013024,0.00036225,-0.022015,-7.3306
-0.0040918,0.0080274,-0.25638,0.33007,-5.95,-0.03053,0.02081,-1.0566,-0.47019,-6.7503,24.409,0.50128,0.15753,0.012659,0.00038549,-0.02206,-7.3332
-0.0035061,0.0081297,-0.25592,0.331,-5.9494,-0.033693,0.020934,-0.2474,0.33951,-5.9409,24.411,0.50436,0.15721,0.012244,0.0004097,-0.022099,-7.3357
-0.0028719,0.0082288,-0.25539,0.33196,-5.9485,-0.036791,0.021055,-0.77445,-0.1871,-6.4675,24.413,0.50733,0.15686,0.011779,0.00043494,-0.022132,-7.3383
-0.0022083,0.0083112,-0.25481,0.33297,-5.9471,-0.03931,0.02117,0.23065,0.81843,-5.4616,24.415,0.51018,0.15648,0.011275,0.00046115,-0.022159,-7.3408
-0.0015328,0.0083665,-0.25419,0.33401,-5.9452,-0.041183,0.02128,-0.41111,0.17709,-6.1021,24.417,0.51291,0.15608,0.010741,0.00048813,-0.022179,-7.3434
-0.00086057,0.0083886,-0.25351,0.33508,-5.9427,-0.042502,0.021384,-0.50943,0.079152,-6.1987,24.419,0.51551,0.15566,0.010179,0.0005156,-0.022192,-7.3459
-0.00020386,0.0083759,-0.25279,0.33617,-5.9397,-0.043412,0.021483,-0.03348,0.55548,-5.7204,24.421,0.51797,0.15523,0.0095926,0.00054324,-0.022198,-7.3484
0.0004277,0.0083302,-0.25202,0.33729,-5.9361,-0.043995,0.021576,-0.63144,-0.042134,-6.3156,24.423,0.52028,0.15479,0.0089824,0.00057075,-0.022199,-7.351
0.0010263,0.0082556,-0.25121,0.33841,-5.9321,-0.044302,0.021662,-0.67962,-0.089996,-6.3605,24.425,0.52244,0.15435,0.008346,0.00059784,-0.022193,-7.3535
0.0015855,0.008157,-0.25036,0.33954,-5.9277,-0.044328,0.021742,-0.65503,-0.065133,-6.3323,24.427,0.52445,0.15391,0.0076818,0.00062426,-0.022181,-7.356
0.0021002,0.00804,-0.24946,0.34064,-5.9228,-0.044059,0.021815,-0.20679,0.3833,-5.8801,24.429,0.5263,0.15346,0.0069924,0.00064983,-0.022164,-7.3585
0.0025774,0.0079033,-0.24853,0.34135,-5.916,-0.045074,0.021882,-0.068499,0.52138,-5.736,24.432,0.52798,0.15302,0.006354,0.00067439,-0.022143,-7.361
0.0030269,0.0077292,-0.24758,0.34228,-5.9091,-0.047061,0.021942,0.12263,0.71249,-5.5389,24.434,0.52951,0.15256,0.0056969,0.00069768,-0.022116,-7.3635
0.0033578,0.0075078,-0.24665,0.34042,-5.9197,-0.039723,0.021992,-0.46244,0.12463,-6.1354,24.436,0.53081,0.15211,0.0043272,0.0007193,-0.022086,-7.3659
0.003397,0.0071243,-0.2458,0.34018,-5.929,-0.010312,0.022029,-0.28279,0.30319,-5.966,24.438,0.53178,0.15184,0.0031002,0.0007383,-0.022054,-7.3684
0.0031776,0.0065061,-0.24501,0.33971,-5.9314,0.023775,0.022055,-0.58197,0.0027496,-6.2683,24.44,0.53249,0.15191,0.0021748,0.00075255,-0.022022,-7.3709
0.0028312,0.0056921,-0.24421,0.33969,-5.9262,0.0509,0.022074,0.14686,0.73076,-5.5351,24.442,0.53302,0.1523,0.0015854,0.00075983,-0.021994,-7.3733
0.0024549,0.0047706,-0.24338,0.34058,-5.9156,0.067417,0.022087,-0.43108,0.15287,-6.1033,24.444,0.53343,0.1529,0.0011779,0.00075859,-0.02197,-7.3758
0.0021424,0.0038404,-0.24246,0.34165,-5.9017,0.072255,0.022097,-0.002648,0.58147,-5.6619,24.446,0.53375,0.1536,0.00083742,0.00074826,-0.021949,-7.3782
0.001939,0.0029854,-0.24147,0.34306,-5.8876,0.069286,0.022103,0.065907,0.65043,-5.5803,24.448,0.53399,0.15432,0.00043033,0.00072921,-0.02193,-7.3806
0.0018462,0.0022495,-0.24039,0.34449,-5.8744,0.062867,0.022105,-0.25567,0.32921,-5.8897,24.45,0.53411,0.15498,-9.05E-05,0.00070246,-0.021913,-7.383
0.0018516,0.0016443,-0.23925,0.34577,-5.8617,0.055625,0.022101,-0.26072,0.32431,-5.8831,24.453,0.53408,0.15557,-0.00069713,0.00066929,-0.021896,-7.3854
0.0019379,0.001162,-0.23806,0.34688,-5.8491,0.048581,0.022091,-0.59048,-0.0055366,-6.2015,24.455,0.53391,0.15609,-0.0013609,0.00063099,-0.021879,-7.3878
0.0020899,0.00078672,-0.23683,0.34789,-5.8363,0.041753,0.022073,0.45935,1.0441,-5.1401,24.457,0.53356,0.15654,-0.0020489,0.00058872,-0.02186,-7.3902
0.0022956,0.00050074,-0.23558,0.34888,-5.8243,0.034977,0.022049,-0.5135,0.070954,-6.1022,24.459,0.53304,0.15692,-0.0027937,0.00054348,-0.02184,-7.3925
0.0024183,0.00037835,-0.23419,0.35413,-5.8294,0.048555,0.022013,-0.055191,0.53313,-5.6504,24.462,0.53225,0.15731,-0.0044226,0.00049634,-0.021817,-7.3949
0.0023158,0.0006749,-0.2326,0.35626,-5.8303,0.075226,0.02196,-0.34406,0.2448,-5.9418,24.464,0.53105,0.15794,-0.0060649,0.00045032,-0.021794,-7.3972
0.002073,0.0013898,-0.23089,0.35584,-5.8228,0.093453,0.021892,0.45682,1.0435,-5.1351,24.466,0.52949,0.15879,-0.0074452,0.00040986,-0.021773,-7.3995
0.0018073,0.0023844,-0.22914,0.35448,-5.8076,0.099034,0.021812,-0.27655,0.30707,-5.8551,24.469,0.52763,0.15976,-0.0085219,0.0003785,-0.021755,-7.4018
0.001624,0.0035021,-0.22744,0.3527,-5.7855,0.091786,0.021722,-0.80065,-0.22051,-6.3587,24.471,0.52554,0.16073,-0.0092461,0.00035825,-0.021739,-7.4041
0.0016118,0.0045806,-0.22585,0.35109,-5.759,0.072737,0.021628,-0.51329,0.063654,-6.0464,24.473,0.5233,0.16156,-0.0096676,0.0003495,-0.021723,-7.4064
0.001797,0.0055033,-0.22442,0.35019,-5.7315,0.047718,0.021529,0.32896,0.90357,-5.1781,24.476,0.52098,0.16216,-0.0098996,0.00035119,-0.021707,-7.4086
0.0021669,0.0062126,-0.22315,0.34983,-5.7041,0.020604,0.02143,-0.10866,0.46433,-5.5896,24.478,0.51861,0.1625,-0.009982,0.00036139,-0.021689,-7.4109
0.0026841,0.0066891,-0.22205,0.34991,-5.6783,-0.0060269,0.02133,-0.622,-0.050041,-6.0782,24.48,0.51623,0.16258,-0.0099758,0.00037784,-0.021665,-7.4131
0.0032954,0.0069402,-0.22109,0.35032,-5.6546,-0.030502,0.021231,-0.49616,0.075247,-5.9297,24.483,0.51385,0.16239,-0.0099229,0.00039818,-0.021636,-7.4153
0.003946,0.006992,-0.22026,0.35144,-5.6324,-0.051933,0.021132,-0.24441,0.32729,-5.6566,24.485,0.51149,0.16198,-0.0098218,0.00042028,-0.021601,-7.4175
0.0046168,0.0068951,-0.21951,0.35253,-5.6095,-0.073395,0.021035,0.08731,0.65935,-5.3027,24.487,0.50916,0.16135,-0.0096097,0.00044234,-0.021559,-7.4197
0.0052783,0.0067246,-0.21882,0.35379,-5.5905,-0.09365,0.020939,0.18839,0.761,-5.1833,24.49,0.50688,0.16051,-0.0095005,0.00046327,-0.021511,-7.4219
0.0058659,0.0065301,-0.21817,0.35501,-5.5752,-0.10912,0.020844,0.96462,1.5378,-4.3924,24.492,0.5046,0.15949,-0.0095133,0.0004826,-0.021456,-7.4241
0.0063311,0.0063378,-0.21756,0.35603,-5.5626,-0.1184,0.020749,-0.47327,0.10032,-5.8183,24.495,0.50232,0.15835,-0.0095959,0.00050024,-0.021396,-7.4263
0.0066399,0.0061621,-0.21699,0.35681,-5.552,-0.12187,0.020652,-0.21594,0.35786,-5.551,24.497,0.50001,0.15715,-0.0097297,0.00051629,-0.021332,-7.4285
0.0067766,0.0060115,-0.21645,0.35735,-5.5427,-0.12074,0.020554,-0.27958,0.29423,-5.6058,24.5,0.49767,0.15593,-0.0098855,0.00053096,-0.021266,-7.4306
0.0067434,0.0058917,-0.21594,0.35768,-5.5338,-0.11636,0.020454,-0.93161,-0.35798,-6.2495,24.502,0.49529,0.15474,-0.010036,0.00054454,-0.021199,-7.4328
0.0065543,0.0058063,-0.21545,0.35787,-5.5253,-0.10986,0.020353,-0.89734,-0.32402,-6.2072,24.505,0.49289,0.15361,-0.010173,0.00055734,-0.021134,-7.4349
0.0062311,0.0057568,-0.21497,0.35789,-5.5166,-0.10222,0.020251,-0.80381,-0.23095,-6.1055,24.507,0.49045,0.15255,-0.010283,0.0005697,-0.021071,-7.4371
0.0058012,0.0057411,-0.21452,0.35779,-5.5079,-0.094069,0.020148,-0.19394,0.37837,-5.4873,24.51,0.488,0.15157,-0.010362,0.00058197,-0.021012,-7.4392
0.0052917,0.0057541,-0.21409,0.35768,-5.4991,-0.085677,0.020044,-0.3654,0.20637,-5.6504,24.512,0.48552,0.15067,-0.010415,0.00059444,-0.020958,-7.4414
0.0047325,0.0057867,-0.21369,0.35711,-5.4883,-0.078299,0.01994,-0.39476,0.17604,-5.6693,24.515,0.48305,0.14986,-0.010343,0.00060736,-0.020909,-7.4435
0.0041902,0.0057841,-0.21337,0.35599,-5.4754,-0.0767,0.019838,-0.1037,0.46566,-5.3657,24.517,0.48062,0.14908,-0.010102,0.00062067,-0.020866,-7.4457
0.0036822,0.0057,-0.21311,0.35576,-5.4643,-0.075095,0.019738,0.13227,0.70115,-5.119,24.52,0.47824,0.14832,-0.009874,0.00063369,-0.020828,-7.4478
0.0031928,0.0055472,-0.21292,0.35585,-5.4553,-0.070932,0.01964,0.46899,1.0378,-4.7734,24.522,0.47591,0.14759,-0.0096799,0.00064564,-0.020795,-7.4499
0.0027046,0.0053535,-0.21275,0.35603,-5.4479,-0.064082,0.019544,0.65949,1.2283,-4.5756,24.525,0.47363,0.14691,-0.0095161,0.00065593,-0.020766,-7.4521
0.0022045,0.0051462,-0.21262,0.35616,-5.4416,-0.055071,0.01945,-0.62962,-0.060841,-5.8586,24.527,0.47138,0.14632,-0.0093761,0.00066428,-0.020743,-7.4542
